,date
2920,2015-07-08
2921,2015-07-09
2891,2015-07-10
2892,2015-07-11
2893,2015-07-12
2894,2015-07-13
2895,2015-07-14
2896,2015-07-15
2897,2015-07-16
2898,2015-07-17
2899,2015-07-18
2900,2015-07-19
2902,2015-07-20
2903,2015-07-21
2904,2015-07-22
2905,2015-07-23
2906,2015-07-24
2907,2015-07-25
2908,2015-07-26
2909,2015-07-27
2910,2015-07-28
2911,2015-07-29
2913,2015-07-30
2914,2015-07-31
2932,2015-08-01
2943,2015-08-02
2946,2015-08-03
2947,2015-08-04
2948,2015-08-05
2949,2015-08-06
2950,2015-08-07
2951,2015-08-08
2952,2015-08-09
2922,2015-08-10
2923,2015-08-11
2924,2015-08-12
2925,2015-08-13
2926,2015-08-14
2927,2015-08-15
2928,2015-08-16
2929,2015-08-17
2930,2015-08-18
2931,2015-08-19
2933,2015-08-20
2934,2015-08-21
2935,2015-08-22
2936,2015-08-23
2937,2015-08-24
2938,2015-08-25
2939,2015-08-26
2940,2015-08-27
2941,2015-08-28
2942,2015-08-29
2944,2015-08-30
2945,2015-08-31
2963,2015-09-01
2974,2015-09-02
2976,2015-09-03
2977,2015-09-04
2978,2015-09-05
2979,2015-09-06
2980,2015-09-07
2981,2015-09-08
2982,2015-09-09
2953,2015-09-10
2954,2015-09-11
2955,2015-09-12
2956,2015-09-13
2957,2015-09-14
2958,2015-09-15
2959,2015-09-16
2960,2015-09-17
2961,2015-09-18
2962,2015-09-19
2964,2015-09-20
2965,2015-09-21
2966,2015-09-22
2967,2015-09-23
2968,2015-09-24
2969,2015-09-25
2970,2015-09-26
2971,2015-09-27
2972,2015-09-28
2973,2015-09-29
2975,2015-09-30
2993,2015-10-01
3004,2015-10-02
3007,2015-10-03
3008,2015-10-04
3009,2015-10-05
3010,2015-10-06
3011,2015-10-07
3012,2015-10-08
3013,2015-10-09
2983,2015-10-10
2984,2015-10-11
2985,2015-10-12
2986,2015-10-13
2987,2015-10-14
2988,2015-10-15
2989,2015-10-16
2990,2015-10-17
2991,2015-10-18
2992,2015-10-19
2994,2015-10-20
2995,2015-10-21
2996,2015-10-22
2997,2015-10-23
2998,2015-10-24
2999,2015-10-25
3000,2015-10-26
3001,2015-10-27
3002,2015-10-28
3003,2015-10-29
3005,2015-10-30
3006,2015-10-31
3024,2015-11-01
3035,2015-11-02
3037,2015-11-03
3038,2015-11-04
3039,2015-11-05
3040,2015-11-06
3041,2015-11-07
3042,2015-11-08
3043,2015-11-09
3014,2015-11-10
3015,2015-11-11
3016,2015-11-12
3017,2015-11-13
3018,2015-11-14
3019,2015-11-15
3020,2015-11-16
3021,2015-11-17
3022,2015-11-18
3023,2015-11-19
3025,2015-11-20
3026,2015-11-21
3027,2015-11-22
3028,2015-11-23
3029,2015-11-24
3030,2015-11-25
3031,2015-11-26
3032,2015-11-27
3033,2015-11-28
3034,2015-11-29
3036,2015-11-30
3054,2015-12-01
3065,2015-12-02
3068,2015-12-03
3069,2015-12-04
3070,2015-12-05
3071,2015-12-06
3072,2015-12-07
3073,2015-12-08
3074,2015-12-09
3044,2015-12-10
3045,2015-12-11
3046,2015-12-12
3047,2015-12-13
3048,2015-12-14
3049,2015-12-15
3050,2015-12-16
3051,2015-12-17
3052,2015-12-18
3053,2015-12-19
3055,2015-12-20
3056,2015-12-21
3057,2015-12-22
3058,2015-12-23
3059,2015-12-24
3060,2015-12-25
3061,2015-12-26
3062,2015-12-27
3063,2015-12-28
3064,2015-12-29
3066,2015-12-30
3067,2015-12-31
3085,2016-01-01
3096,2016-01-02
3099,2016-01-03
3100,2016-01-04
3101,2016-01-05
3102,2016-01-06
3103,2016-01-07
3104,2016-01-08
3105,2016-01-09
3075,2016-01-10
3076,2016-01-11
3077,2016-01-12
3078,2016-01-13
3079,2016-01-14
3080,2016-01-15
3081,2016-01-16
3082,2016-01-17
3083,2016-01-18
3084,2016-01-19
3086,2016-01-20
3087,2016-01-21
3088,2016-01-22
3089,2016-01-23
3090,2016-01-24
3091,2016-01-25
3092,2016-01-26
3093,2016-01-27
3094,2016-01-28
3095,2016-01-29
3097,2016-01-30
3098,2016-01-31
3116,2016-02-01
3127,2016-02-02
3128,2016-02-03
3129,2016-02-04
3130,2016-02-05
3131,2016-02-06
3132,2016-02-07
3133,2016-02-08
3134,2016-02-09
3106,2016-02-10
3107,2016-02-11
3108,2016-02-12
3109,2016-02-13
3110,2016-02-14
3111,2016-02-15
3112,2016-02-16
3113,2016-02-17
3114,2016-02-18
3115,2016-02-19
3117,2016-02-20
3118,2016-02-21
3119,2016-02-22
3120,2016-02-23
3121,2016-02-24
3122,2016-02-25
3123,2016-02-26
3124,2016-02-27
3125,2016-02-28
3126,2016-02-29
3145,2016-03-01
3156,2016-03-02
3159,2016-03-03
3160,2016-03-04
3161,2016-03-05
3162,2016-03-06
3163,2016-03-07
3164,2016-03-08
3165,2016-03-09
3135,2016-03-10
3136,2016-03-11
3137,2016-03-12
3138,2016-03-13
3139,2016-03-14
3140,2016-03-15
3141,2016-03-16
3142,2016-03-17
3143,2016-03-18
3144,2016-03-19
3146,2016-03-20
3147,2016-03-21
3148,2016-03-22
3149,2016-03-23
3150,2016-03-24
3151,2016-03-25
3152,2016-03-26
3153,2016-03-27
3154,2016-03-28
3155,2016-03-29
3157,2016-03-30
3158,2016-03-31
3176,2016-04-01
3187,2016-04-02
3189,2016-04-03
3190,2016-04-04
3191,2016-04-05
3192,2016-04-06
3193,2016-04-07
3194,2016-04-08
3195,2016-04-09
3166,2016-04-10
3167,2016-04-11
3168,2016-04-12
3169,2016-04-13
3170,2016-04-14
3171,2016-04-15
3172,2016-04-16
3173,2016-04-17
3174,2016-04-18
3175,2016-04-19
3177,2016-04-20
3178,2016-04-21
3179,2016-04-22
3180,2016-04-23
3181,2016-04-24
3182,2016-04-25
3183,2016-04-26
3184,2016-04-27
3185,2016-04-28
3186,2016-04-29
3188,2016-04-30
3206,2016-05-01
3217,2016-05-02
3220,2016-05-03
3221,2016-05-04
3222,2016-05-05
3223,2016-05-06
3224,2016-05-07
3225,2016-05-08
3226,2016-05-09
3196,2016-05-10
3197,2016-05-11
3198,2016-05-12
3199,2016-05-13
3200,2016-05-14
3201,2016-05-15
3202,2016-05-16
3203,2016-05-17
3204,2016-05-18
3205,2016-05-19
3207,2016-05-20
3208,2016-05-21
3209,2016-05-22
3210,2016-05-23
3211,2016-05-24
3212,2016-05-25
3213,2016-05-26
3214,2016-05-27
3215,2016-05-28
3216,2016-05-29
3218,2016-05-30
3219,2016-05-31
3237,2016-06-01
3248,2016-06-02
3250,2016-06-03
3251,2016-06-04
3252,2016-06-05
3253,2016-06-06
3254,2016-06-07
3255,2016-06-08
3256,2016-06-09
3227,2016-06-10
3228,2016-06-11
3229,2016-06-12
3230,2016-06-13
3231,2016-06-14
3232,2016-06-15
3233,2016-06-16
3234,2016-06-17
3235,2016-06-18
3236,2016-06-19
3238,2016-06-20
3239,2016-06-21
3240,2016-06-22
3241,2016-06-23
3242,2016-06-24
3243,2016-06-25
3244,2016-06-26
3245,2016-06-27
3246,2016-06-28
3247,2016-06-29
3249,2016-06-30
3267,2016-07-01
3278,2016-07-02
3281,2016-07-03
3282,2016-07-04
3283,2016-07-05
3284,2016-07-06
3285,2016-07-07
3286,2016-07-08
3287,2016-07-09
3257,2016-07-10
3258,2016-07-11
3259,2016-07-12
3260,2016-07-13
3261,2016-07-14
3262,2016-07-15
3263,2016-07-16
3264,2016-07-17
3265,2016-07-18
3266,2016-07-19
3268,2016-07-20
3269,2016-07-21
3270,2016-07-22
3271,2016-07-23
3272,2016-07-24
3273,2016-07-25
3274,2016-07-26
3275,2016-07-27
3276,2016-07-28
3277,2016-07-29
3279,2016-07-30
3280,2016-07-31
3298,2016-08-01
3309,2016-08-02
3312,2016-08-03
3313,2016-08-04
3314,2016-08-05
3315,2016-08-06
3316,2016-08-07
3317,2016-08-08
3318,2016-08-09
3288,2016-08-10
3289,2016-08-11
3290,2016-08-12
3291,2016-08-13
3292,2016-08-14
3293,2016-08-15
3294,2016-08-16
3295,2016-08-17
3296,2016-08-18
3297,2016-08-19
3299,2016-08-20
3300,2016-08-21
3301,2016-08-22
3302,2016-08-23
3303,2016-08-24
3304,2016-08-25
3305,2016-08-26
3306,2016-08-27
3307,2016-08-28
3308,2016-08-29
3310,2016-08-30
3311,2016-08-31
3329,2016-09-01
3340,2016-09-02
3342,2016-09-03
3343,2016-09-04
3344,2016-09-05
3345,2016-09-06
3346,2016-09-07
3347,2016-09-08
3348,2016-09-09
3319,2016-09-10
3320,2016-09-11
3321,2016-09-12
3322,2016-09-13
3323,2016-09-14
3324,2016-09-15
3325,2016-09-16
3326,2016-09-17
3327,2016-09-18
3328,2016-09-19
3330,2016-09-20
3331,2016-09-21
3332,2016-09-22
3333,2016-09-23
3334,2016-09-24
3335,2016-09-25
3336,2016-09-26
3337,2016-09-27
3338,2016-09-28
3339,2016-09-29
3341,2016-09-30
3359,2016-10-01
3370,2016-10-02
3373,2016-10-03
3374,2016-10-04
3375,2016-10-05
3376,2016-10-06
3377,2016-10-07
3378,2016-10-08
3379,2016-10-09
3349,2016-10-10
3350,2016-10-11
3351,2016-10-12
3352,2016-10-13
3353,2016-10-14
3354,2016-10-15
3355,2016-10-16
3356,2016-10-17
3357,2016-10-18
3358,2016-10-19
3360,2016-10-20
3361,2016-10-21
3362,2016-10-22
3363,2016-10-23
3364,2016-10-24
3365,2016-10-25
3366,2016-10-26
3367,2016-10-27
3368,2016-10-28
3369,2016-10-29
3371,2016-10-30
3372,2016-10-31
3390,2016-11-01
3401,2016-11-02
3403,2016-11-03
3404,2016-11-04
3405,2016-11-05
3406,2016-11-06
3407,2016-11-07
3408,2016-11-08
3409,2016-11-09
3380,2016-11-10
3381,2016-11-11
3382,2016-11-12
3383,2016-11-13
3384,2016-11-14
3385,2016-11-15
3386,2016-11-16
3387,2016-11-17
3388,2016-11-18
3389,2016-11-19
3391,2016-11-20
3392,2016-11-21
3393,2016-11-22
3394,2016-11-23
3395,2016-11-24
3396,2016-11-25
3397,2016-11-26
3398,2016-11-27
3399,2016-11-28
3400,2016-11-29
3402,2016-11-30
3420,2016-12-01
3431,2016-12-02
3434,2016-12-03
3435,2016-12-04
3436,2016-12-05
3437,2016-12-06
3438,2016-12-07
3439,2016-12-08
3440,2016-12-09
3410,2016-12-10
3411,2016-12-11
3412,2016-12-12
3413,2016-12-13
3414,2016-12-14
3415,2016-12-15
3416,2016-12-16
3417,2016-12-17
3418,2016-12-18
3419,2016-12-19
3421,2016-12-20
3422,2016-12-21
3423,2016-12-22
3424,2016-12-23
3425,2016-12-24
3426,2016-12-25
3427,2016-12-26
3428,2016-12-27
3429,2016-12-28
3430,2016-12-29
3432,2016-12-30
3433,2016-12-31
3451,2017-01-01
3462,2017-01-02
3465,2017-01-03
3466,2017-01-04
3467,2017-01-05
3468,2017-01-06
3469,2017-01-07
3470,2017-01-08
3471,2017-01-09
3441,2017-01-10
3442,2017-01-11
3443,2017-01-12
3444,2017-01-13
3445,2017-01-14
3446,2017-01-15
3447,2017-01-16
3448,2017-01-17
3449,2017-01-18
3450,2017-01-19
3452,2017-01-20
3453,2017-01-21
3454,2017-01-22
3455,2017-01-23
3456,2017-01-24
3457,2017-01-25
3458,2017-01-26
3459,2017-01-27
3460,2017-01-28
3461,2017-01-29
3463,2017-01-30
3464,2017-01-31
3482,2017-02-01
3492,2017-02-02
3493,2017-02-03
3494,2017-02-04
3495,2017-02-05
3496,2017-02-06
3497,2017-02-07
3498,2017-02-08
3499,2017-02-09
3472,2017-02-10
3473,2017-02-11
3474,2017-02-12
3475,2017-02-13
3476,2017-02-14
3477,2017-02-15
3478,2017-02-16
3479,2017-02-17
3480,2017-02-18
3481,2017-02-19
3483,2017-02-20
3484,2017-02-21
3485,2017-02-22
3486,2017-02-23
3487,2017-02-24
3488,2017-02-25
3489,2017-02-26
3490,2017-02-27
3491,2017-02-28
3510,2017-03-01
3521,2017-03-02
3524,2017-03-03
3525,2017-03-04
3526,2017-03-05
3527,2017-03-06
3528,2017-03-07
3529,2017-03-08
3530,2017-03-09
3500,2017-03-10
3501,2017-03-11
3502,2017-03-12
3503,2017-03-13
3504,2017-03-14
3505,2017-03-15
3506,2017-03-16
3507,2017-03-17
3508,2017-03-18
3509,2017-03-19
3511,2017-03-20
3512,2017-03-21
3513,2017-03-22
3514,2017-03-23
3515,2017-03-24
3516,2017-03-25
3517,2017-03-26
3518,2017-03-27
3519,2017-03-28
3520,2017-03-29
3522,2017-03-30
3523,2017-03-31
3541,2017-04-01
3552,2017-04-02
3554,2017-04-03
3555,2017-04-04
3556,2017-04-05
3557,2017-04-06
3558,2017-04-07
3559,2017-04-08
3560,2017-04-09
3531,2017-04-10
3532,2017-04-11
3533,2017-04-12
3534,2017-04-13
3535,2017-04-14
3536,2017-04-15
3537,2017-04-16
3538,2017-04-17
3539,2017-04-18
3540,2017-04-19
3542,2017-04-20
3543,2017-04-21
3544,2017-04-22
3545,2017-04-23
3546,2017-04-24
3547,2017-04-25
3548,2017-04-26
3549,2017-04-27
3550,2017-04-28
3551,2017-04-29
3553,2017-04-30
3571,2017-05-01
3582,2017-05-02
3585,2017-05-03
3586,2017-05-04
3587,2017-05-05
3588,2017-05-06
3589,2017-05-07
3590,2017-05-08
3591,2017-05-09
3561,2017-05-10
3562,2017-05-11
3563,2017-05-12
3564,2017-05-13
3565,2017-05-14
3566,2017-05-15
3567,2017-05-16
3568,2017-05-17
3569,2017-05-18
3570,2017-05-19
3572,2017-05-20
3573,2017-05-21
3574,2017-05-22
3575,2017-05-23
3576,2017-05-24
3577,2017-05-25
3578,2017-05-26
3579,2017-05-27
3580,2017-05-28
3581,2017-05-29
3583,2017-05-30
3584,2017-05-31
3602,2017-06-01
3613,2017-06-02
3615,2017-06-03
3616,2017-06-04
3617,2017-06-05
3618,2017-06-06
3619,2017-06-07
3620,2017-06-08
3621,2017-06-09
3592,2017-06-10
3593,2017-06-11
3594,2017-06-12
3595,2017-06-13
3596,2017-06-14
3597,2017-06-15
3598,2017-06-16
3599,2017-06-17
3600,2017-06-18
3601,2017-06-19
3603,2017-06-20
3604,2017-06-21
3605,2017-06-22
3606,2017-06-23
3607,2017-06-24
3608,2017-06-25
3609,2017-06-26
3610,2017-06-27
3611,2017-06-28
3612,2017-06-29
3614,2017-06-30
3632,2017-07-01
3643,2017-07-02
3646,2017-07-03
3647,2017-07-04
3648,2017-07-05
3649,2017-07-06
3650,2017-07-07
3651,2017-07-08
3652,2017-07-09
3622,2017-07-10
3623,2017-07-11
3624,2017-07-12
3625,2017-07-13
3626,2017-07-14
3627,2017-07-15
3628,2017-07-16
3629,2017-07-17
3630,2017-07-18
3631,2017-07-19
3633,2017-07-20
3634,2017-07-21
3635,2017-07-22
3636,2017-07-23
3637,2017-07-24
3638,2017-07-25
3639,2017-07-26
3640,2017-07-27
3641,2017-07-28
3642,2017-07-29
3644,2017-07-30
3645,2017-07-31
3663,2017-08-01
3674,2017-08-02
3677,2017-08-03
3678,2017-08-04
3679,2017-08-05
3680,2017-08-06
3681,2017-08-07
3682,2017-08-08
3683,2017-08-09
3653,2017-08-10
3654,2017-08-11
3655,2017-08-12
3656,2017-08-13
3657,2017-08-14
3658,2017-08-15
3659,2017-08-16
3660,2017-08-17
3661,2017-08-18
3662,2017-08-19
3664,2017-08-20
3665,2017-08-21
3666,2017-08-22
3667,2017-08-23
3668,2017-08-24
3669,2017-08-25
3670,2017-08-26
3671,2017-08-27
3672,2017-08-28
3673,2017-08-29
3675,2017-08-30
3676,2017-08-31
3694,2017-09-01
3705,2017-09-02
3707,2017-09-03
3708,2017-09-04
3709,2017-09-05
3710,2017-09-06
3711,2017-09-07
3712,2017-09-08
3713,2017-09-09
3684,2017-09-10
3685,2017-09-11
3686,2017-09-12
3687,2017-09-13
3688,2017-09-14
3689,2017-09-15
3690,2017-09-16
3691,2017-09-17
3692,2017-09-18
3693,2017-09-19
3695,2017-09-20
3696,2017-09-21
3697,2017-09-22
3698,2017-09-23
3699,2017-09-24
3700,2017-09-25
3701,2017-09-26
3702,2017-09-27
3703,2017-09-28
3704,2017-09-29
3706,2017-09-30
3724,2017-10-01
3735,2017-10-02
3738,2017-10-03
3739,2017-10-04
3740,2017-10-05
3741,2017-10-06
3742,2017-10-07
3743,2017-10-08
3744,2017-10-09
3714,2017-10-10
3715,2017-10-11
3716,2017-10-12
3717,2017-10-13
3718,2017-10-14
3719,2017-10-15
3720,2017-10-16
3721,2017-10-17
3722,2017-10-18
3723,2017-10-19
3725,2017-10-20
3726,2017-10-21
3727,2017-10-22
3728,2017-10-23
3729,2017-10-24
3730,2017-10-25
3731,2017-10-26
3732,2017-10-27
3733,2017-10-28
3734,2017-10-29
3736,2017-10-30
3737,2017-10-31
3755,2017-11-01
3766,2017-11-02
3768,2017-11-03
3769,2017-11-04
3770,2017-11-05
3771,2017-11-06
3772,2017-11-07
3773,2017-11-08
3774,2017-11-09
3745,2017-11-10
3746,2017-11-11
3747,2017-11-12
3748,2017-11-13
3749,2017-11-14
3750,2017-11-15
3751,2017-11-16
3752,2017-11-17
3753,2017-11-18
3754,2017-11-19
3756,2017-11-20
3757,2017-11-21
3758,2017-11-22
3759,2017-11-23
3760,2017-11-24
3761,2017-11-25
3762,2017-11-26
3763,2017-11-27
3764,2017-11-28
3765,2017-11-29
3767,2017-11-30
3785,2017-12-01
3796,2017-12-02
3799,2017-12-03
3800,2017-12-04
3801,2017-12-05
3802,2017-12-06
3803,2017-12-07
3804,2017-12-08
3805,2017-12-09
3775,2017-12-10
3776,2017-12-11
3777,2017-12-12
3778,2017-12-13
3779,2017-12-14
3780,2017-12-15
3781,2017-12-16
3782,2017-12-17
3783,2017-12-18
3784,2017-12-19
3786,2017-12-20
3787,2017-12-21
3788,2017-12-22
3789,2017-12-23
3790,2017-12-24
3791,2017-12-25
3792,2017-12-26
3793,2017-12-27
3794,2017-12-28
3795,2017-12-29
3797,2017-12-30
3798,2017-12-31
3816,2018-01-01
3827,2018-01-02
3830,2018-01-03
3831,2018-01-04
3832,2018-01-05
3833,2018-01-06
3834,2018-01-07
3835,2018-01-08
3836,2018-01-09
3806,2018-01-10
3807,2018-01-11
3808,2018-01-12
3809,2018-01-13
3810,2018-01-14
3811,2018-01-15
3812,2018-01-16
3813,2018-01-17
3814,2018-01-18
3815,2018-01-19
3817,2018-01-20
3818,2018-01-21
3819,2018-01-22
3820,2018-01-23
3821,2018-01-24
3822,2018-01-25
3823,2018-01-26
3824,2018-01-27
3825,2018-01-28
3826,2018-01-29
3828,2018-01-30
3829,2018-01-31
3847,2018-02-01
3857,2018-02-02
3858,2018-02-03
3859,2018-02-04
3860,2018-02-05
3861,2018-02-06
3862,2018-02-07
3863,2018-02-08
3864,2018-02-09
3837,2018-02-10
3838,2018-02-11
3839,2018-02-12
3840,2018-02-13
3841,2018-02-14
3842,2018-02-15
3843,2018-02-16
3844,2018-02-17
3845,2018-02-18
3846,2018-02-19
3848,2018-02-20
3849,2018-02-21
3850,2018-02-22
3851,2018-02-23
3852,2018-02-24
3853,2018-02-25
3854,2018-02-26
3855,2018-02-27
3856,2018-02-28
3875,2018-03-01
3886,2018-03-02
3889,2018-03-03
3890,2018-03-04
3891,2018-03-05
3892,2018-03-06
3893,2018-03-07
3894,2018-03-08
3895,2018-03-09
3865,2018-03-10
3866,2018-03-11
3867,2018-03-12
3868,2018-03-13
3869,2018-03-14
3870,2018-03-15
3871,2018-03-16
3872,2018-03-17
3873,2018-03-18
3874,2018-03-19
3876,2018-03-20
3877,2018-03-21
3878,2018-03-22
3879,2018-03-23
3880,2018-03-24
3881,2018-03-25
3882,2018-03-26
3883,2018-03-27
3884,2018-03-28
3885,2018-03-29
3887,2018-03-30
3888,2018-03-31
3906,2018-04-01
3917,2018-04-02
3919,2018-04-03
3920,2018-04-04
3921,2018-04-05
3922,2018-04-06
3923,2018-04-07
3924,2018-04-08
3925,2018-04-09
3896,2018-04-10
3897,2018-04-11
3898,2018-04-12
3899,2018-04-13
3900,2018-04-14
3901,2018-04-15
3902,2018-04-16
3903,2018-04-17
3904,2018-04-18
3905,2018-04-19
3907,2018-04-20
3908,2018-04-21
3909,2018-04-22
3910,2018-04-23
3911,2018-04-24
3912,2018-04-25
3913,2018-04-26
3914,2018-04-27
3915,2018-04-28
3916,2018-04-29
3918,2018-04-30
3936,2018-05-01
3947,2018-05-02
3950,2018-05-03
3951,2018-05-04
3952,2018-05-05
3953,2018-05-06
3954,2018-05-07
3955,2018-05-08
3956,2018-05-09
3926,2018-05-10
3927,2018-05-11
3928,2018-05-12
3929,2018-05-13
3930,2018-05-14
3931,2018-05-15
3932,2018-05-16
3933,2018-05-17
3934,2018-05-18
3935,2018-05-19
3937,2018-05-20
3938,2018-05-21
3939,2018-05-22
3940,2018-05-23
3941,2018-05-24
3942,2018-05-25
3943,2018-05-26
3944,2018-05-27
3945,2018-05-28
3946,2018-05-29
3948,2018-05-30
3949,2018-05-31
3967,2018-06-01
3978,2018-06-02
3980,2018-06-03
3981,2018-06-04
3982,2018-06-05
3983,2018-06-06
3984,2018-06-07
3985,2018-06-08
3986,2018-06-09
3957,2018-06-10
3958,2018-06-11
3959,2018-06-12
3960,2018-06-13
3961,2018-06-14
3962,2018-06-15
3963,2018-06-16
3964,2018-06-17
3965,2018-06-18
3966,2018-06-19
3968,2018-06-20
3969,2018-06-21
3970,2018-06-22
3971,2018-06-23
3972,2018-06-24
3973,2018-06-25
3974,2018-06-26
3975,2018-06-27
3976,2018-06-28
3977,2018-06-29
3979,2018-06-30
