,longitudes,latitudes,spatial_counts
443,-124.2,40.2,7.676670831196637e-05
444,-124.2,40.3,4.6321707753383846e-05
445,-124.2,40.4,6.526571915367542e-05
446,-124.2,40.5,4.106617939505341e-05
447,-124.2,40.6,3.1860861481516647e-05
448,-124.2,40.7,3.277647484093971e-05
449,-124.2,40.8,1.419122845656418e-05
450,-124.2,40.9,7.983344360704661e-06
451,-124.2,41.0,1.1466608000193952e-05
452,-124.2,41.1,4.898824933755406e-06
453,-124.2,41.2,3.4127357714074824e-06
454,-124.2,41.3,2.211089236506684e-06
455,-124.2,41.4,1.782900637025648e-06
456,-124.2,41.5,1.058096745277088e-06
457,-124.2,41.6,8.140004865908676e-07
458,-124.2,41.7,6.525469805366541e-07
459,-124.2,41.8,5.161081512182429e-07
460,-124.2,41.9,4.0044075963423324e-07
461,-124.2,42.0,3.3714250103463796e-07
462,-124.2,42.1,2.825868717782435e-07
463,-124.2,42.2,2.380974533870998e-07
464,-124.2,42.3,2.009992610181467e-07
465,-124.2,42.4,1.6895477111833398e-07
466,-124.2,42.5,1.4335525100767193e-07
467,-124.2,42.6,1.229424352541502e-07
468,-124.2,42.7,1.0701063086973888e-07
469,-124.2,42.8,9.429979226941782e-08
470,-124.2,42.9,8.263234350111688e-08
471,-124.1,38.1,1.3852324165955147e-07
472,-124.1,38.2,1.6654466943426376e-07
473,-124.1,38.3,2.020235153501768e-07
474,-124.1,38.4,2.364763759350596e-07
475,-124.1,38.5,2.7247612496198266e-07
476,-124.1,38.6,3.3006280097345746e-07
477,-124.1,38.7,3.8313322580782185e-07
478,-124.1,38.8,4.5533042632163784e-07
479,-124.1,38.9,6.120042042696509e-07
480,-124.1,39.0,5.283278576365438e-07
481,-124.1,39.1,5.598856535873465e-07
482,-124.1,39.2,6.263280756930519e-07
483,-124.1,39.3,7.209935576384599e-07
484,-124.1,39.4,8.559899759519712e-07
485,-124.1,39.5,1.094317464327991e-06
486,-124.1,39.6,1.3846678954954151e-06
487,-124.1,39.7,1.623772203071635e-06
488,-124.1,39.8,1.573317268490331e-06
489,-124.1,39.9,1.9414494810797613e-06
