,longitudes,latitudes,spatial_counts
329,-124.5,42.6,2.2008972578254038e-07
330,-124.5,42.7,1.906540141610382e-07
331,-124.5,42.8,1.6505510431606402e-07
332,-124.5,42.9,1.4482289426566552e-07
333,-124.4,38.6,1.6613317734423644e-07
334,-124.4,38.7,1.8446999613142168e-07
335,-124.4,38.8,2.0480829597659413e-07
336,-124.4,38.9,2.2794635955330696e-07
337,-124.4,39.0,2.5733629454019066e-07
338,-124.4,39.1,2.91916538890784e-07
339,-124.4,39.2,3.2663703744153664e-07
340,-124.4,39.3,3.7336115977684666e-07
341,-124.4,39.4,4.429281091137627e-07
342,-124.4,39.5,5.216217195597075e-07
343,-124.4,39.6,6.200106288414577e-07
344,-124.4,39.7,7.161839090807921e-07
345,-124.4,39.8,8.335940003717323e-07
346,-124.4,39.9,1.0324364753448889e-06
347,-124.4,40.0,2.307073706780232e-06
348,-124.4,40.1,1.6125617352068455e-05
349,-124.4,40.2,0.00022581485263865317
350,-124.4,40.3,0.0002697375016755798
351,-124.4,40.4,0.00014121135364624003
352,-124.4,40.5,6.783051456560224e-05
353,-124.4,40.6,4.850329779139686e-05
354,-124.4,40.7,9.371775667037094e-05
355,-124.4,40.8,2.4301203146855952e-05
356,-124.4,40.9,1.2306763921576393e-05
357,-124.4,41.0,8.415838120191753e-06
358,-124.4,41.1,6.122239580841185e-06
359,-124.4,41.2,4.405588075161983e-06
360,-124.4,41.3,2.98263366665074e-06
361,-124.4,41.4,2.029132205495961e-06
362,-124.4,41.5,1.4830109016709463e-06
363,-124.4,41.6,1.1204273562964857e-06
364,-124.4,41.7,9.342364022125171e-07
365,-124.4,41.8,1.675538475000442e-06
366,-124.4,41.9,6.140959521813292e-07
367,-124.4,42.0,5.249003572984408e-07
368,-124.4,42.1,6.80192864389662e-07
369,-124.4,42.2,3.978356599896423e-07
370,-124.4,42.3,3.416159676484152e-07
371,-124.4,42.4,2.911161085556487e-07
372,-124.4,42.5,2.47327330109722e-07
373,-124.4,42.6,2.1024070530401206e-07
374,-124.4,42.7,1.8345287685105193e-07
375,-124.4,42.8,1.6087201029513137e-07
376,-124.4,42.9,1.402157671242003e-07
377,-124.3,38.4,1.627161559758676e-07
378,-124.3,38.5,1.910916941528523e-07
379,-124.3,38.6,2.172457755766623e-07
380,-124.3,38.7,2.482372746139756e-07
381,-124.3,38.8,2.839979620298163e-07
382,-124.3,38.9,3.220943363256675e-07
383,-124.3,39.0,3.7246023452085177e-07
384,-124.3,39.1,4.295256001958331e-07
385,-124.3,39.2,4.817496689513937e-07
386,-124.3,39.3,5.519051184767615e-07
387,-124.3,39.4,6.490166022503324e-07
388,-124.3,39.5,7.665158471472718e-07
389,-124.3,39.6,9.017211398469106e-07
390,-124.3,39.7,1.007756898267616e-06
391,-124.3,39.8,1.028568150388738e-06
392,-124.3,39.9,1.1066407014690408e-06
393,-124.3,40.0,2.4382048492344404e-06
394,-124.3,40.1,1.493239090695452e-05
395,-124.3,40.2,7.888197749956043e-05
396,-124.3,40.3,0.00010177549473118382
397,-124.3,40.4,9.329496109896866e-05
398,-124.3,40.5,5.821899732917224e-05
399,-124.3,40.6,4.793514838425684e-05
400,-124.3,40.7,4.27564345729417e-05
401,-124.3,40.8,2.2506999163713807e-05
402,-124.3,40.9,1.2123181445088884e-05
403,-124.3,41.0,8.477541757475758e-06
404,-124.3,41.1,7.29879372606828e-06
405,-124.3,41.2,4.5723736935194e-06
406,-124.3,41.3,3.045196161989193e-06
407,-124.3,41.4,2.047860417728713e-06
408,-124.3,41.5,1.4651046271938455e-06
409,-124.3,41.6,1.1101696989816849e-06
410,-124.3,41.7,8.843070562424886e-07
411,-124.3,41.8,7.126010643346479e-07
412,-124.3,41.9,5.787563297350476e-07
413,-124.3,42.0,4.976442766146848e-07
414,-124.3,42.1,4.453366060068785e-07
415,-124.3,42.2,3.7730581482218507e-07
416,-124.3,42.3,3.264968418834993e-07
417,-124.3,42.4,2.7905322947423783e-07
418,-124.3,42.5,2.3511299469174717e-07
419,-124.3,42.6,2.0130377505408228e-07
420,-124.3,42.7,1.757134872221087e-07
421,-124.3,42.8,1.5371719011167465e-07
422,-124.3,42.9,1.3477011368226664e-07
423,-124.2,38.2,1.3955149519643822e-07
424,-124.2,38.3,1.7099531829661913e-07
425,-124.2,38.4,2.0714159467680315e-07
426,-124.2,38.5,2.4822330782145463e-07
427,-124.2,38.6,3.0326717125377467e-07
428,-124.2,38.7,3.6012898393895513e-07
429,-124.2,38.8,4.248976895691936e-07
430,-124.2,38.9,4.951426399800154e-07
431,-124.2,39.0,5.752772847131223e-07
432,-124.2,39.1,6.579947584204154e-07
433,-124.2,39.2,7.365020597454589e-07
434,-124.2,39.3,8.446175743826355e-07
435,-124.2,39.4,9.799302664636508e-07
436,-124.2,39.5,1.1578515624206476e-06
437,-124.2,39.6,1.3504083271954559e-06
438,-124.2,39.7,1.463175076825398e-06
439,-124.2,39.8,1.4247768792328993e-06
440,-124.2,39.9,1.422498914613751e-06
441,-124.2,40.0,2.6561527787274494e-06
442,-124.2,40.1,1.8272088098583222e-05
443,-124.2,40.2,7.946995068418569e-05
444,-124.2,40.3,4.9458118495748424e-05
445,-124.2,40.4,6.45407319191277e-05
446,-124.2,40.5,4.3927382270346706e-05
447,-124.2,40.6,3.476390313932832e-05
448,-124.2,40.7,3.551091096776986e-05
449,-124.2,40.8,1.7692923249742092e-05
450,-124.2,40.9,1.0914865414532333e-05
451,-124.2,41.0,1.0994697489726974e-05
452,-124.2,41.1,6.355605075631704e-06
453,-124.2,41.2,4.4299907880742416e-06
454,-124.2,41.3,2.9740771240483424e-06
455,-124.2,41.4,2.1414874648363243e-06
456,-124.2,41.5,1.4057960302561942e-06
457,-124.2,41.6,1.0693537010287336e-06
458,-124.2,41.7,8.47812426346897e-07
459,-124.2,41.8,6.786002084952564e-07
460,-124.2,41.9,5.454009946462564e-07
461,-124.2,42.0,4.7153990729342394e-07
462,-124.2,42.1,4.0852195410771676e-07
463,-124.2,42.2,3.5553605654628496e-07
464,-124.2,42.3,3.0823293245708836e-07
465,-124.2,42.4,2.637314035563335e-07
466,-124.2,42.5,2.2430691021888643e-07
467,-124.2,42.6,1.9148721647018615e-07
468,-124.2,42.7,1.6668346552768845e-07
469,-124.2,42.8,1.4648923570376089e-07
470,-124.2,42.9,1.2880729189584893e-07
471,-124.1,38.1,1.4010238991745074e-07
472,-124.1,38.2,1.716016020866745e-07
473,-124.1,38.3,2.15892800887116e-07
474,-124.1,38.4,2.6774462930105996e-07
475,-124.1,38.5,3.33118754662599e-07
476,-124.1,38.6,4.345720059482722e-07
477,-124.1,38.7,5.458099239464044e-07
478,-124.1,38.8,6.84808864956111e-07
479,-124.1,38.9,8.650474061681999e-07
480,-124.1,39.0,9.145417892220505e-07
481,-124.1,39.1,1.0141374611199138e-06
482,-124.1,39.2,1.1374657646231935e-06
483,-124.1,39.3,1.287575088017718e-06
484,-124.1,39.4,1.5018323646838608e-06
485,-124.1,39.5,1.8347036159645307e-06
486,-124.1,39.6,2.1459462887722076e-06
487,-124.1,39.7,2.230945101184822e-06
488,-124.1,39.8,2.0528710224404156e-06
489,-124.1,39.9,2.176748340995231e-06
490,-124.1,40.0,3.17813897907537e-06
491,-124.1,40.1,1.0918155382519933e-05
492,-124.1,40.2,2.27862297159424e-05
493,-124.1,40.3,2.847086659194564e-05
494,-124.1,40.4,3.889329685307005e-05
495,-124.1,40.5,3.143799830909672e-05
496,-124.1,40.6,2.589684202718994e-05
497,-124.1,40.7,2.2033796504660263e-05
498,-124.1,40.8,1.4401013528705957e-05
499,-124.1,40.9,1.0252906567515308e-05
500,-124.1,41.0,8.523063306400291e-06
501,-124.1,41.1,5.878629851421684e-06
502,-124.1,41.2,4.0730978917701775e-06
503,-124.1,41.3,2.7432877033541847e-06
504,-124.1,41.4,1.848999084286357e-06
505,-124.1,41.5,1.2914027498883402e-06
506,-124.1,41.6,1.0006649089335315e-06
507,-124.1,41.7,7.972864026301406e-07
508,-124.1,41.8,6.37315447598915e-07
509,-124.1,41.9,5.169834246690159e-07
510,-124.1,42.0,4.3575732734497293e-07
511,-124.1,42.1,3.9901877495080754e-07
512,-124.1,42.2,3.3067365954436427e-07
513,-124.1,42.3,2.8751152480568544e-07
514,-124.1,42.4,2.465304760674392e-07
515,-124.1,42.5,2.2108964017478853e-07
516,-124.1,42.6,2.0061237641884245e-07
517,-124.1,42.7,1.583073841808303e-07
518,-124.1,42.8,1.386986101958752e-07
519,-124.1,42.9,1.2231954760395776e-07
520,-124.0,37.9,1.202097416623653e-07
521,-124.0,38.0,1.4195915119642871e-07
522,-124.0,38.1,1.7035780568963004e-07
523,-124.0,38.2,2.1300636010811264e-07
524,-124.0,38.3,2.725116009668515e-07
525,-124.0,38.4,3.4919186539124913e-07
526,-124.0,38.5,4.5678079836605707e-07
527,-124.0,38.6,6.238269943779893e-07
528,-124.0,38.7,8.838628608023641e-07
529,-124.0,38.8,1.1569562841773493e-06
530,-124.0,38.9,1.3577957678603904e-06
531,-124.0,39.0,1.4781392283663766e-06
532,-124.0,39.1,1.6678240772894027e-06
533,-124.0,39.2,1.8091052239516042e-06
534,-124.0,39.3,1.982004616935585e-06
535,-124.0,39.4,2.32154433639568e-06
536,-124.0,39.5,2.9691153168034507e-06
537,-124.0,39.6,3.496916951697657e-06
538,-124.0,39.7,3.4349596501155278e-06
539,-124.0,39.8,3.1077644620119404e-06
540,-124.0,39.9,3.2851835610615127e-06
541,-124.0,40.0,5.3319621298185075e-06
542,-124.0,40.1,1.00475057632424e-05
543,-124.0,40.2,1.2287750049114481e-05
544,-124.0,40.3,1.7239245134186172e-05
545,-124.0,40.4,2.324615622133839e-05
